N1	N2	Na	Tsplit
6.57480	12.84367	21.02042	13.88185 
24.65111	16.46272	3.97644	26.19634 
24.17836	12.89426	0.31429	13.41899 
12.68420	0.62250	4.56046	10.41900 
13.98154	27.51791	25.99842	21.98660 
23.73010	15.71581	15.78793	4.93879 
26.09491	28.51707	19.35344	12.64607 
8.66881	15.02412	1.14735	11.54719 
4.80006	15.71495	6.06474	26.02956 
2.80102	10.58873	19.91724	12.74842 
11.01211	26.29559	12.68515	1.26680 
22.70977	10.87264	8.41067	22.83995 
17.82554	2.91965	6.80654	27.70111 
19.17252	19.73039	15.55904	7.38845 
22.35440	27.94816	16.37261	19.54398 
16.57817	2.81889	19.76847	17.63705 
24.51351	6.44557	17.90947	27.56542 
16.84256	9.75353	1.06969	10.37309 
24.25963	24.45249	3.54091	16.60940 
23.30249	23.65906	29.26279	18.16014 
4.50098	16.20080	25.31401	10.32179 
29.71631	2.95709	19.96121	28.70672 
9.79141	24.67857	26.78623	16.73717 
18.28015	16.44475	1.01250	3.00431 
21.18977	23.27095	4.73335	8.33805 
26.78735	6.15163	17.61633	16.81243 
16.70244	11.86603	16.38359	4.56377 
20.43108	28.54062	3.98069	9.54624 
25.31233	26.78667	19.81952	9.83387 
21.16047	13.98154	2.36407	27.11336 
12.69189	26.13872	17.36045	7.56344 
13.09256	20.87870	25.02650	25.03477 
5.31486	18.17765	28.34390	27.00673 
6.47497	20.63731	18.76432	17.68885 
16.60259	11.01536	26.76164	26.26192 
28.15470	14.21692	19.34068	10.16367 
10.55380	25.38639	1.59463	14.93641 
2.09600	12.60216	21.94760	14.13285 
17.25126	9.76546	15.04660	23.63046 
21.24610	4.11198	13.38196	6.77609 
13.97887	27.06294	13.78567	11.57876 
5.03029	5.66292	19.19439	24.09547 
14.94772	21.02421	12.56187	17.67344 
16.16094	18.66557	22.85039	6.88899 
25.92354	1.54927	2.18456	19.57590 
8.62435	12.21060	9.23150	26.73370 
10.59497	6.67247	13.38352	21.62695 
25.99914	18.59643	15.04898	13.69036 
22.32119	24.86764	24.86526	24.72851 
8.77498	5.51501	6.67637	27.95865 
2.76589	23.17536	2.69712	24.82897 
5.37243	25.80874	19.22473	18.81971 
5.09691	24.48792	25.44218	14.24783 
17.70683	17.60067	26.51629	3.64595 
10.40271	10.02913	21.68066	1.30635 
5.60903	9.39181	0.04487	14.68158 
28.25791	26.57616	28.09398	12.88501 
26.88285	5.00178	13.48132	13.44313 
22.66710	3.17352	4.67866	28.87059 
11.79319	28.88347	15.99691	22.61650 
6.32993	3.36171	27.93195	17.81753 
9.12317	26.74467	19.37798	25.51103 
26.39764	22.05291	15.42632	18.52554 
24.22859	25.00140	15.75205	26.40026 
7.26426	29.78199	10.88793	24.90603 
15.25351	0.06560	0.35087	15.93316 
10.29097	26.18685	29.13142	28.54207 
6.77711	2.31622	19.93172	21.13200 
22.44241	7.38477	4.18192	0.19186 
1.68351	17.29394	14.57419	10.71460 
20.41059	15.41158	20.61644	1.73636 
2.00665	7.01515	13.89961	10.73124 
29.10675	17.89427	14.18122	21.18680 
6.59567	15.29946	9.82709	23.26711 
19.47987	3.75512	25.88462	20.97051 
18.83043	11.81392	24.66920	8.63818 
19.55085	23.63091	25.03120	17.53174 
14.24255	6.00310	15.96625	2.24530 
18.16378	1.38206	13.75938	6.68539 
15.88816	12.63278	6.20291	9.24286 
24.26804	27.22526	22.50957	16.07939 
17.14340	4.56693	18.32718	19.16649 
27.67449	8.65681	17.83605	19.64159 
3.62248	18.01122	3.90268	28.42940 
11.54322	4.56403	3.20795	17.40998 
12.72821	24.60493	9.23174	7.34095 
15.77684	28.32059	23.04496	21.99876 
12.34631	28.03238	10.18206	0.38708 
5.65936	23.03322	16.03370	9.59897 
10.33502	10.43165	29.72626	10.52158 
27.58062	12.72952	23.85770	9.28482 
24.80062	11.99245	17.41237	22.79210 
13.20445	20.84364	23.64250	16.64160 
7.83658	20.09984	28.79599	13.13731 
1.89174	25.97788	24.10224	24.26849 
22.43315	8.49883	20.39174	10.21998 
4.84738	7.43672	1.13629	6.82959 
20.88445	1.30212	28.87154	12.39492 
15.76916	7.90469	10.64269	9.25505 
24.63294	14.92943	9.25694	9.81423 
26.23568	11.42335	18.79415	7.14958 
14.75771	29.65351	25.37409	27.36772 
2.50633	0.66609	20.27026	21.46574 
20.63149	8.95961	6.24359	27.41256 
15.53234	19.62826	7.35906	12.80938 
16.00553	16.44851	4.23166	27.53331 
18.86292	16.21869	28.24174	25.08026 
19.67824	12.72122	3.52170	13.70046 
16.01349	20.42969	26.17866	9.24244 
21.58828	1.43622	27.24942	6.59424 
15.37004	20.93118	26.53873	28.48786 
20.81100	26.53234	28.08720	13.03470 
0.55080	3.64993	4.13052	0.15157 
8.41665	17.71197	4.25876	18.72973 
11.21233	3.55605	19.78255	18.02100 
4.69922	15.81015	4.79186	18.16077 
9.89546	23.14170	10.52894	15.08771 
25.50066	16.11269	15.61620	20.37374 
13.55401	18.30413	24.88601	10.45355 
20.24209	28.54872	8.53012	5.75847 
10.02651	15.81994	14.91686	13.54512 
10.31477	16.18601	24.60339	19.94897 
14.09691	13.16711	3.41698	1.72491 
16.75415	3.06547	5.95803	29.20015 
20.19091	15.35248	20.63902	9.45797 
9.98251	20.58202	24.17766	5.88740 
28.14138	25.45105	22.25957	7.17867 
11.53656	4.47342	29.40097	25.57812 
24.17156	0.84960	27.38797	17.27690 
29.23693	0.49786	28.86553	18.04243 
12.98427	0.43316	28.03202	29.87759 
16.52278	18.61207	28.28497	6.04902 
14.82078	9.17286	5.07252	12.26404 
23.27728	12.85137	23.03202	3.16021 
4.56808	14.71735	7.21533	24.03970 
3.79966	23.99140	29.78290	27.54857 
29.74457	1.00758	14.81755	28.72166 
27.10954	23.93312	20.10607	23.91757 
22.63347	15.84711	17.86351	19.57118 
24.20089	18.47447	6.85490	21.75819 
20.92098	28.16398	6.31769	21.84476 
15.49730	3.22033	6.81943	29.98522 
20.38145	26.62109	15.03914	3.01301 
16.81430	23.68361	29.32556	14.74744 
27.97388	0.52563	25.43594	0.31550 
26.29140	12.34098	7.36689	23.88972 
5.72097	10.45043	3.37633	29.61794 
10.61129	9.76229	3.90122	29.16273 
0.04341	0.26855	1.44335	10.36925 
28.28929	29.88936	5.70952	5.55488 
23.66446	29.62279	7.98578	25.18340 
13.94727	2.17357	18.81559	20.63778 
24.10644	21.03931	27.56081	18.69932 
20.69867	8.61543	18.64120	24.43052 
24.60052	17.27779	0.17715	25.88220 
13.86658	6.35498	25.10558	21.70716 
15.63406	1.37857	8.46177	27.14431 
24.33196	23.93994	11.76059	11.26010 
22.74319	29.08845	20.05710	1.91551 
2.27243	26.05679	5.59822	14.12325 
21.02376	25.97722	9.25724	2.25104 
0.99051	21.24195	12.07095	25.00201 
5.25279	28.86696	25.82996	7.57865 
21.23377	16.63724	13.68116	11.52754 
22.24370	17.73645	18.19430	29.21779 
20.03391	5.82357	10.26592	18.79958 
2.25651	5.82539	13.04480	18.92542 
16.52403	4.30418	0.58426	5.84188 
26.22039	21.11721	15.93938	3.47373 
6.65759	3.95694	7.78717	29.17648 
23.01706	15.53557	17.06578	2.44909 
23.64375	10.87904	6.86429	26.16448 
10.57417	29.37361	25.85862	29.53904 
20.26475	11.50397	22.94318	10.87141 
5.68548	4.79796	0.36774	15.94357 
28.94795	5.99013	2.49911	0.35203 
0.23405	14.03974	15.05102	15.11065 
3.33378	21.93897	27.41745	8.60962 
0.68376	16.34512	9.02648	16.49400 
11.12855	20.50409	6.25259	22.72528 
25.20767	26.12403	21.91237	18.45725 
18.45017	7.47060	14.23634	4.14083 
9.86613	23.06034	0.15223	4.93162 
11.53283	20.59053	0.93068	20.98483 
22.50063	18.36020	14.52790	1.96521 
11.83078	13.98376	7.53636	0.85404 
20.81299	12.00750	17.81842	10.99579 
19.75860	19.32248	9.08830	2.78363 
12.55515	21.28967	4.06448	27.60781 
16.70821	5.34481	24.93116	11.50758 
11.95507	14.22512	2.20929	4.67310 
27.16209	5.44141	19.10686	28.65894 
9.67935	23.22470	17.92315	5.85209 
7.77288	2.82658	18.31867	16.29931 
20.05329	21.82200	10.22152	15.73978 
6.45406	5.87277	20.14389	13.96169 
17.88888	23.34497	15.85127	5.29874 
6.61645	2.19466	14.75360	0.31103 
22.88779	16.93321	26.63477	1.54389 
26.85790	12.25720	19.89251	3.29768 
5.44141	17.77412	8.60661	14.97406 
8.66515	2.75239	10.88621	19.43256 
24.75067	25.99007	28.44336	17.06908 
26.43088	18.49800	12.24108	23.91970 
24.98401	14.62363	0.45943	19.07883 
17.65413	18.46071	20.47793	0.11904 
4.85457	17.25238	14.32053	21.10073 
17.47394	8.51383	1.46207	5.71486 
6.21230	12.42543	25.88512	26.56656 
27.81681	13.40980	22.65384	18.62696 
19.49047	17.73279	21.85247	28.75057 
9.26385	3.00062	8.87367	6.50549 
20.39638	24.47503	13.58298	6.16945 
16.23487	28.04305	4.03228	29.33827 
1.29233	6.79478	2.56625	27.85011 
10.24451	27.92380	9.83624	15.52216 
19.06582	4.27402	14.02887	0.12075 
10.74913	7.08105	22.36828	24.77628 
0.11986	7.16634	29.58012	22.47816 
24.82153	10.36293	23.37174	17.93434 
19.35263	26.22248	1.57835	22.59617 
9.44081	14.56092	27.15746	11.32692 
22.88793	6.31055	21.60241	3.86794 
2.75278	24.19833	0.65236	13.40779 
29.38064	11.02494	25.52452	3.92275 
1.88395	5.33985	11.53837	27.84724 
19.32299	12.96856	26.00145	29.39213 
29.91785	17.74910	13.64796	22.40722 
16.10526	3.21785	10.95553	8.64120 
9.69820	4.45085	13.52426	28.70318 
19.74338	19.52425	22.12693	6.76920 
2.29781	23.49787	1.52912	14.98825 
20.49145	28.90949	19.24045	22.41717 
20.54816	8.21306	10.82180	20.11687 
15.98213	14.96326	20.84851	23.94385 
1.55077	16.33800	0.09124	7.91080 
0.63104	29.91144	25.74994	1.09374 
15.78099	22.00530	21.04396	9.98248 
4.71879	17.05902	20.22944	4.07025 
20.95959	11.04111	8.00416	18.93525 
1.77000	8.46852	27.09599	23.86459 
16.89650	29.18505	0.96998	23.96475 
29.23501	7.26486	29.93017	13.21456 
26.72907	0.67248	13.47663	0.61023 
22.50490	1.99760	11.08627	6.21110 
17.45550	12.82209	18.65590	26.87618 
4.67802	22.45400	5.10168	2.49725 
14.38524	6.58042	7.70831	2.49297 
17.09182	17.40684	24.29813	1.94591 
9.09852	7.38367	28.67709	11.36871 
3.35152	0.24733	17.81930	24.80873 
26.12364	2.05003	13.69753	29.54236 
12.02427	5.60015	15.08330	16.22783 
25.55531	16.71346	23.33896	11.90602 
14.52825	18.43360	12.46274	1.43526 
28.91396	13.62810	8.61485	10.63607 
5.14245	27.63818	0.21868	23.14583 
12.97193	8.09438	20.37504	17.67797 
12.44630	5.80899	6.09325	27.41793 
6.39617	1.75678	7.79807	6.48329 
8.99656	22.85211	10.33910	13.42137 
6.65728	7.00798	21.79012	6.48734 
20.38850	8.12944	21.65970	26.91802 
27.01511	2.29365	15.38933	2.20996 
25.79766	4.58153	20.87761	20.75561 
27.24367	14.24965	9.21400	18.91021 
26.51900	1.19322	27.86986	8.20275 
14.48271	19.07631	25.21928	5.88679 
9.36936	13.51598	11.21018	8.33316 
28.55444	20.55983	0.68453	23.01969 
22.52186	12.60669	27.75794	15.83847 
23.69579	27.07879	3.69356	26.52158 
15.67657	11.09901	24.17325	8.83505 
14.22518	8.86359	11.63503	7.85630 
28.04355	17.51637	7.84583	13.00917 
9.85794	0.52871	11.92246	14.86710 
19.18689	14.54616	29.31056	11.07622 
1.24518	26.44900	5.38317	24.63036 
25.10483	15.60380	26.18421	5.84209 
4.04177	9.23340	15.23031	28.95395 
28.10545	25.17887	26.19530	7.21323 
15.21783	11.41426	14.40140	24.69208 
29.17994	9.04237	1.73022	15.59460 
2.18035	27.51598	9.05243	10.12476 
17.69313	7.38863	13.23995	20.91057 
27.79682	1.55820	7.42960	4.31806 
20.61521	20.76219	3.48018	0.03864 
2.90588	11.77884	26.37252	17.78222 
22.00235	1.08100	13.27978	25.01919 
0.86662	25.95389	5.33528	2.73507 
9.24757	8.70442	24.92950	27.03635 
4.89018	20.15006	20.02945	6.92650 
0.76385	12.65026	11.57874	1.79670 
10.94572	13.44147	4.74641	17.56175 
27.03216	15.70121	6.26539	14.74683 
27.05070	26.72085	15.30092	20.28394 
26.43751	23.27857	14.62053	17.90681 
11.79683	24.67139	26.43748	27.62301 
4.34599	20.84274	11.99514	8.68787 
19.70538	26.59819	5.06081	7.49850 
12.73542	7.39747	29.04953	29.32648 
0.10161	2.88829	15.75676	21.70936 
16.12880	28.63173	18.06526	7.11949 
13.14781	23.15068	5.62228	11.71518 
28.71305	1.40879	13.13901	28.28474 
28.53110	5.28557	12.55592	6.76752 
1.67697	3.20527	3.83631	11.46440 
0.49265	21.75251	15.96709	29.45501 
14.79343	7.86997	29.97981	10.93053 
7.16980	15.87450	1.90988	6.71062 
26.24410	11.01151	4.71716	2.59608 
18.88165	27.77933	3.50172	9.21057 
22.30997	10.02717	21.81656	27.22206 
20.92904	7.50110	9.12037	6.74903 
2.36902	3.28787	18.58777	29.34975 
8.82811	24.56438	25.67825	1.14469 
4.16415	14.01433	11.03103	25.61879 
20.92906	21.86751	1.38747	13.18462 
28.53812	2.34512	16.99224	10.57982 
8.66901	1.45274	27.80115	1.79184 
28.75864	27.95625	16.29562	4.93497 
27.73024	12.01082	3.06673	28.86303 
10.48042	26.22313	4.15412	27.23518 
27.44535	4.53307	29.01625	20.36210 
22.31504	26.64513	6.63711	25.85591 
26.57000	19.27048	14.64773	15.00992 
3.21560	14.59444	23.56729	14.78898 
19.64263	4.54808	19.78467	20.44059 
10.36359	1.49061	7.84919	24.05422 
26.60583	27.52773	26.66595	1.12423 
17.30664	1.01488	9.14993	20.17193 
0.43289	27.23641	2.10936	15.38738 
4.93130	19.67885	19.47234	19.91208 
29.01948	22.00576	29.72914	14.90482 
25.91932	18.89841	25.64791	19.37906 
9.87083	28.65439	21.49978	12.67199 
5.78706	29.88835	26.98752	26.77808 
1.37339	17.05756	12.12722	0.37767 
9.04158	5.95697	23.19142	16.22942 
0.21087	12.55092	18.04752	10.69282 
5.97685	5.82125	17.67048	24.75251 
9.91290	7.39724	23.49953	13.10796 
5.63359	9.80951	29.99210	15.25482 
16.70012	29.15360	4.73873	13.85414 
20.31270	16.05801	26.92971	21.86486 
27.92852	16.11251	14.18436	7.01439 
6.31367	10.29284	21.85617	11.67407 
19.07577	24.61999	4.82683	15.82452 
11.84131	27.48539	6.57950	11.24755 
2.76263	19.87671	18.58325	29.74498 
17.32119	10.75297	17.89008	0.06298 
16.15824	12.98883	1.51406	3.70595 
10.53177	19.27163	5.86954	2.73539 
10.61621	27.80172	23.23667	6.28795 
24.10474	5.61216	29.28563	27.16991 
20.97306	24.13420	17.50738	14.66895 
8.91455	7.18915	9.51863	20.85826 
15.35898	19.30050	13.01305	12.76428 
9.53894	27.75058	20.80826	27.79070 
28.93349	23.20904	13.11774	8.40436 
10.45444	5.04630	8.22906	19.27626 
19.30439	15.12387	13.91736	21.66630 
11.66997	9.73693	9.88054	7.47166 
6.82477	19.93693	16.61681	25.92716 
22.44387	9.02756	6.30782	7.97312 
12.93207	16.06099	1.58078	5.85794 
0.10452	28.68100	5.88469	0.32762 
7.06884	10.88778	23.42758	8.91369 
25.62555	23.43226	8.04840	4.67489 
2.78582	10.08687	7.33647	25.16927 
3.51656	15.95938	12.47574	4.14439 
22.38505	18.18535	29.65913	8.97134 
16.42932	1.75004	25.59096	11.71974 
12.15467	27.96973	18.12332	4.07484 
6.38405	16.44688	6.54195	27.56834 
10.01424	21.00835	19.45320	17.32446 
24.62378	5.49106	22.93259	4.04489 
9.18674	15.43175	18.93427	23.91999 
2.89311	24.02435	4.26974	14.38843 
24.88523	14.25666	26.12747	7.56433 
4.13187	7.23125	5.90588	16.40578 
0.99668	22.56031	14.10836	1.77116 
3.39962	21.91174	14.24753	2.53515 
26.22978	10.54115	6.06446	14.45938 
7.93646	10.26100	18.24930	5.96742 
26.88311	11.55461	28.82739	23.11613 
25.92125	25.89790	5.66053	15.47062 
23.53834	11.05266	0.88136	26.96993 
1.82735	2.48049	20.43057	18.21972 
18.99764	4.64336	29.04397	4.39704 
20.77960	15.22610	14.18748	15.72204 
22.94530	18.50158	16.82021	13.42235 
2.24132	18.21948	7.64388	12.66241 
20.17241	6.40608	29.39680	22.20244 
16.19894	11.59464	9.63194	20.18498 
17.12024	0.73427	10.33813	12.34824 
17.78162	26.92170	11.11887	27.89406 
26.89208	26.13720	26.60893	5.75959 
9.45249	29.12899	21.24665	13.20899 
24.07821	5.03037	2.37867	3.71016 
2.67196	3.05079	13.16337	22.02629 
21.64201	7.04991	29.91795	9.40389 
5.78637	3.98318	4.63650	1.40419 
21.57055	8.66325	21.91577	1.95791 
18.32546	2.28423	17.02915	23.20614 
1.65586	25.78929	1.19692	25.40766 
4.48728	23.73779	16.08527	15.84866 
3.65105	26.46240	15.60009	23.58055 
15.03801	20.66656	15.39899	12.69094 
10.30542	1.85996	27.46568	29.54692 
11.14533	23.19634	9.99643	28.94661 
5.73288	26.87757	23.23835	21.40021 
21.68678	1.51139	2.80828	14.90866 
26.58826	1.97985	14.72705	29.07785 
5.32933	10.25615	14.25804	9.36506 
19.46609	9.02770	25.90821	9.42714 
20.33056	28.39597	19.32315	0.85046 
27.96867	8.15811	22.88804	10.73870 
10.54204	12.83901	19.04614	14.43748 
5.81332	16.59749	4.60157	12.87381 
11.37686	1.35163	21.35457	27.93495 
0.58541	14.93036	16.55696	18.93534 
7.76684	5.13920	17.34075	3.38545 
16.88248	2.25448	12.48892	24.68725 
5.91309	27.58866	29.01133	12.73899 
15.64047	29.51005	22.86231	28.30435 
0.92415	17.92738	16.67307	12.67416 
12.59488	6.05160	24.81289	0.57532 
13.50665	14.56048	3.79579	27.16528 
1.31238	13.33215	27.63418	28.37147 
22.42930	3.00984	27.54602	29.27174 
11.56372	14.47070	16.23901	24.20501 
7.42735	4.40072	12.86449	2.46666 
27.25251	29.69861	19.77750	5.76031 
7.66241	15.98207	28.67596	1.22605 
11.23616	7.15187	1.12938	0.39726 
8.75429	5.90634	5.31699	10.27997 
11.36832	28.06228	14.82586	1.11078 
9.36375	28.90183	11.98958	22.26178 
20.35433	15.31803	29.20158	29.48639 
9.28182	11.36186	15.60985	25.39077 
22.85087	5.33484	16.90479	6.20570 
18.85450	0.15667	25.85285	29.19206 
27.93190	22.56374	25.64420	17.47079 
21.52016	21.54870	19.70237	22.55401 
14.81246	0.62629	7.99387	15.34596 
1.98934	28.27139	7.29390	12.03436 
26.21948	5.08495	17.80025	17.27772 
27.70119	6.44528	5.82382	4.34370 
28.36168	28.37290	13.16887	3.42886 
4.01802	9.50601	15.68380	22.08555 
24.58422	28.36762	25.85980	19.36869 
4.33395	5.21337	14.52250	19.92347 
13.59205	7.68790	1.37405	4.39255 
10.15804	3.38383	11.24649	21.69780 
19.80012	11.77702	8.70093	17.86784 
21.01045	21.21503	10.17903	18.06708 
13.78800	4.25648	11.99281	21.68027 
17.07343	20.33292	24.54040	26.66743 
6.29323	0.48753	3.79955	11.71807 
8.91730	2.11422	7.78940	16.97995 
0.07067	5.04042	27.25297	22.16128 
27.38019	23.89448	1.77660	26.27213 
12.41751	7.84845	27.61363	29.52218 
18.14093	9.30888	5.58175	16.70143 
0.36391	26.47575	3.62261	23.26284 
19.74999	25.06576	12.77164	5.22965 
0.64226	11.50519	1.42114	11.06592 
23.79049	13.91410	10.72621	2.00910 
28.14602	23.53255	14.08339	10.32270 
22.53235	17.33973	6.78427	2.86368 
6.00926	13.79626	19.87612	29.05344 
20.16782	27.13408	2.78138	26.78067 
24.76463	15.29533	27.04574	15.88887 
12.83717	25.05940	9.93827	18.31564 
6.59150	1.04246	12.19466	4.91977 
17.10156	26.58623	9.35765	22.04867 
5.27384	4.25732	7.27133	8.06515 
18.39161	29.03001	24.71321	24.54455 
17.08698	1.17068	26.56969	15.06727 
11.53570	27.96983	15.49686	17.88901 
9.54797	15.93557	27.03828	26.23049 
28.92542	6.78157	24.78562	25.21841 
27.40165	27.24192	18.11436	3.93570 
14.96307	0.04387	11.03778	12.14938 
25.59312	9.20347	26.69150	1.80309 
5.61563	20.17626	27.65894	1.76055 
17.80468	5.86664	9.55025	28.39717 
1.45611	5.69513	0.04797	23.01235 
1.26182	14.80364	20.32669	5.69655 
15.39827	26.67204	3.29083	11.32406 
5.23299	19.93903	9.63112	20.50462 
0.08273	15.68211	6.66605	8.76896 
14.99593	24.18088	16.75017	6.63234 
14.02657	8.52843	16.36703	7.49381 
25.38534	6.90555	11.48362	25.23297 
20.31542	7.71007	20.45921	29.23552 
24.09651	2.92403	1.27879	23.26205 
13.80499	24.25721	15.03211	8.39321 
22.38005	6.29990	22.44935	27.82564 
28.86178	10.22557	12.51145	11.29973 
6.17261	0.28127	17.11919	28.37810 
4.07307	28.46742	24.08384	3.15266 
22.89127	27.98739	17.89952	1.77793 
7.04600	1.77219	20.53282	28.39512 
9.98815	14.67410	3.33901	9.80197 
29.61311	17.06541	11.81873	10.50857 
17.83343	9.71036	14.81914	26.41354 
1.67008	6.45787	20.51088	27.41612 
7.93232	23.60655	29.24096	0.27738 
8.04423	5.77000	18.37368	3.42145 
15.73721	20.66513	16.44742	13.16384 
6.27572	24.49471	1.18781	13.83094 
18.93576	25.81590	18.57569	19.71775 
1.86428	5.87957	29.59468	28.92931 
14.54522	23.19813	9.99899	18.63260 
19.33158	26.76914	9.70071	27.16002 
11.89703	9.04015	28.66558	29.14967 
29.25252	11.07023	27.94627	19.74750 
21.35263	6.61152	9.76050	27.62527 
3.04609	27.05532	13.79354	13.66610 
4.12265	4.22193	14.34790	29.67667 
16.85502	9.76722	1.72981	5.34753 
4.23232	17.44846	11.36078	16.16049 
26.43193	25.57710	21.22448	29.73232 
2.36526	21.84957	22.00965	17.94301 
9.75288	18.05182	12.63671	29.64577 
27.67379	20.95013	5.32181	4.81654 
22.76822	22.19810	9.82039	18.21867 
1.89491	5.90537	27.92064	15.60017 
3.48964	1.45644	1.62449	28.38057 
14.87380	6.98219	3.92377	11.04140 
21.13318	11.78421	8.52392	17.19100 
0.36712	19.32128	8.09905	20.53082 
7.89246	7.42807	24.50678	20.11181 
10.96373	21.15683	9.40007	23.53846 
19.65540	15.18497	9.66596	13.07650 
16.86593	6.58949	6.40978	16.97803 
16.56723	6.38067	12.83138	19.76562 
25.32877	28.73811	18.03920	18.56581 
25.88011	3.13121	13.19690	7.21052 
4.39043	8.58657	27.37303	26.22888 
17.32251	19.41925	29.53532	10.25029 
7.21139	22.47038	3.39696	14.61289 
11.17326	15.19277	9.60422	29.16053 
20.43797	17.73949	8.29482	2.61436 
23.69283	25.31375	26.21681	12.18522 
25.86157	18.33350	6.33534	7.51122 
12.48660	19.37488	6.57266	9.51834 
2.72592	25.80790	17.10574	27.19407 
17.85242	4.81296	4.43764	11.16994 
12.28579	13.05320	18.62557	13.19933 
1.62225	26.53170	7.75620	19.59650 
7.49208	18.28664	8.77828	24.53391 
7.42298	7.01949	22.07619	26.23806 
13.03972	5.21600	18.88708	9.42131 
8.58637	17.08698	24.88582	20.38741 
11.15644	29.86951	25.69610	23.61792 
27.87296	6.32348	2.27881	28.26539 
7.59867	2.93993	17.81236	21.46876 
25.93655	17.92807	29.90928	13.31508 
19.00910	26.27820	21.37073	13.74316 
2.90002	24.75852	16.84155	18.26054 
1.42781	2.99645	0.77663	24.21375 
12.75422	13.50996	23.12644	13.76736 
6.56113	10.95022	9.37328	1.31530 
21.20956	24.33492	22.71534	6.68554 
6.72116	15.98014	7.28303	7.91416 
10.32033	9.29547	7.41359	11.59940 
5.82870	21.33124	10.79380	23.56747 
0.88703	3.49472	11.84385	19.19948 
11.95570	28.52498	15.01466	28.62137 
23.97981	15.48327	1.34735	9.29593 
24.61055	20.26535	17.38433	24.70753 
7.61485	15.18026	14.36351	10.13265 
14.98154	8.74080	11.51068	18.59521 
25.90380	5.96121	4.97554	27.07058 
18.44677	19.70648	5.97105	1.80635 
11.38358	3.62868	23.80754	25.57333 
13.25870	28.93713	16.71526	19.95818 
24.94987	29.84318	12.35187	11.53697 
3.93732	25.46140	27.74979	11.18691 
7.20900	26.81405	1.73398	16.60861 
7.28613	6.93389	29.61413	18.69924 
29.78219	11.93994	20.77348	16.31514 
15.07565	28.39050	27.27911	13.92915 
27.28749	26.39763	19.18718	3.94356 
4.59976	14.70039	0.61906	5.23439 
29.26043	13.74522	28.30524	28.39399 
11.95248	15.45428	25.64532	26.39451 
24.26000	24.19322	20.26657	0.60086 
26.36277	1.71922	26.40236	21.63328 
22.96886	23.98240	20.90942	11.08499 
26.62780	16.18886	29.47391	5.00127 
2.07182	10.45428	8.82901	14.96497 
21.01131	16.96215	25.15260	14.50571 
26.18742	1.33098	7.28480	19.44524 
